"1/T","atomic_frac"
0.8195598893666848, 0.0013316862448137898
0.8301798800799466, 0.0012556932872011877
0.8428122665697615, 0.001116469568255461
0.8564605414572103, 0.0010073718080105677
0.8958960692871418, 0.00077331646457047
0.9262305937455837, 0.0006295686042483469
0.9550493610320392, 0.0005201258672654545
1.0334043970686209, 0.00029329497695081624
1.0763777683564493, 0.00021863159274808299
1.095079643873781,  0.00018876308451485667
1.1006428037873741, 0.00018329807108324376
