"1/T","atomic_frac"
0.8190890921204045, 0.0015652270780100942
0.8357624210122544, 0.0013316862448137898
0.859524357499041,  0.0011329910397926393
0.8842989522136757, 0.0009639422959046207
0.91513334544647,   0.0007620398299723963
0.9459741990188358, 0.0006203881258416565
0.9768085922516302, 0.0004904447744868416
1.016240889911776,  0.00037100348609009543
1.0511226858861769, 0.0002890180988083579
1.0784256960006462, 0.000242309262599391
1.0961181434599157, 0.0002123018350308151
